Max_Temp,Min_Temp,Rainfall,Relative_Humidity,Wind_Speed,Cloud_Coverage,LATITUDE,LONGITUDE,y
33.2710770149258,26.00371791044758,758.3346119402825,87.0,2.2859486567161316,6.407435820895165,22.29,91.13,1
33.56251446494193,19.583719494736446,274.43279244959797,87.85573585013401,0.28655848991959343,2.853881759857055,22.7,90.36,1
32.11401588726704,25.118290253504867,1247.866801133102,88.451292394854,1.4408548732475663,6.649403605723231,20.87,92.26,1
33.3,25.5488916796438,412.73177134785107,86.213874931781,3.4925693363016843,4.5488916796437975,23.26,90.67,1
33.74790673715359,26.10684381959337,585.84783129021,89.0,2.1931561804066293,6.453421909796686,21.98,90.22,1
32.471424763890035,25.214274291670097,654.7158468050869,88.0,1.1285752361099681,6.742822875010288,20.87,92.26,1
33.42216909897218,26.17852206006852,455.7320583753322,84.57044120137043,1.035566180205565,5.835566180205565,23.26,90.67,1
32.2590403259028,25.959040325902805,422.0,85.0,0.9,5.9,25.63,88.66,1
32.88505622445991,25.1,427.61700802353454,88.41118474035484,1.3034286779165294,5.95700200837189,22.83,91.08,1
34.247163693491075,25.65170178390536,508.40356557869643,82.50567261301785,1.1505672613017857,6.018746624773215,25.63,88.66,1
34.35468776166073,25.18177074611309,418.3698030052982,86.45312238339272,0.37291701554763695,5.6,23.01,91.37,1
33.6,25.423412054165013,558.361156208449,87.0,4.577777778,6.270236162495043,22.34,91.79,1
35.45285549781071,25.59311822906397,579.9311822906396,88.54026273125326,1.1919474537493477,7.062078819375978,25.72,89.26,1
35.305807856821524,25.97092987393068,495.77911638901185,87.70929873930677,2.316280504277288,5.909298739306781,24.35,88.56,1
33.223984547934954,25.276015452065046,1283.1573216420586,88.07994849311652,1.1600257534417444,5.7079948493116515,20.87,92.26,1
34.05552507535689,25.864420060285507,496.3585426150252,86.91105015071378,1.0555250753568857,6.073315045214131,23.26,90.67,1
35.83372615290903,25.28431538227258,766.1686307645451,84.66273847090967,2.8662738470909677,5.766273847090967,21.46,91.98,1
34.884454659337734,27.016550587299477,430.2397501952903,83.12838371184696,2.49729303052243,5.4,21.83,91.84,1
33.0,25.76550551741044,667.8623620647389,88.29311810323695,2.1120645690289153,5.329311810323695,22.5,91.46,1
34.709112470111116,26.43271002391111,252.7242541844438,79.83644988044446,2.092757458155562,6.3,23.78,90.39,1
33.583149141022446,24.82764834894286,429.70634214610203,84.26135006689796,3.8,6.089202510034694,23.48,91.19,1
33.95862069,25.69655172,579.0,86.02716283191845,2.9,5.95862069,21.83,91.84,1
33.9829917004405,24.57346265198227,491.91800810572096,86.82991700440503,0.5074792511012598,4.1203879559468035,20.87,92.26,1
32.4706745521131,24.88152493601616,838.4457480804847,89.0,1.998651388386038,6.263049872032315,22.83,91.08,1
35.03732241809004,25.386563929487583,624.163977834783,88.9104261965839,1.105971586894407,5.6835781360403805,22.64,91.64,1
34.4423107478414,26.1211553739207,525.672908868723,86.05776869603501,1.5788446260792999,6.305776869603501,24.75,90.41,1
34.294612634484444,26.062656842633537,411.2944630971434,88.0,1.4868074469751515,2.4066421065838384,22.68,89.07,1
33.34424581235506,25.946033501159494,422.83128558296835,87.55754187644936,2.4345251258696203,6.53452512586962,24.75,90.41,1
34.49074415002422,24.936116225036333,549.7743447475375,87.0,2.44537207501211,4.741984400064589,23.48,91.19,1
31.457824341448877,25.69761480492892,495.2533437811783,88.8554391463778,1.9710878292755605,6.371087829275561,22.36,90.34,1
33.89686865330643,25.139184156929286,376.36052810235714,87.60815843070714,2.0175524707878587,6.082447529212141,23.01,91.37,1
36.70981235517984,26.173948676230733,411.19042498640806,85.72546911205039,1.8056070601027685,5.573948676230731,22.8,89.58,1
34.06249120673735,25.051135564248852,400.65862726433306,84.0,0.5534066927465503,5.06249120673735,23.01,91.37,1
32.585158995449234,24.738485173715183,426.68474441114114,88.69088957708897,2.6259011785419717,6.153633436563344,21.46,91.98,1
35.04286964029208,25.447623213430695,660.8712243920793,89.57821939019802,0.9210890304900992,5.6530683658811895,24.35,88.56,1
32.752145221203165,25.87511917895573,565.473780629739,88.0,2.5980931367082976,5.623450673575491,22.29,91.13,1
35.22554583550374,25.59474527676492,410.91673895544784,86.54890832899252,1.4202911122686583,5.780436668402987,24.35,88.56,1
34.31956092592817,25.957585092604962,494.3857300926657,86.40219537035912,0.6994511574102186,5.578792546302481,22.68,89.07,1
35.40361595922573,25.08072319184515,488.1373067579892,86.31566084892913,1.094698254678737,6.293012468583204,23.17,90.18,1
35.16796285732356,26.46718514292942,307.7853742790284,86.66407428535288,2.8992222856058665,5.866407428535289,22.7,90.36,1
32.2052349440769,24.59904819198602,320.9381324790912,87.99048191986019,1.5957168639370856,6.3890542078392185,22.7,90.36,1
35.20064918477161,25.625081148096452,835.2086144708096,86.75243444289354,0.8247565557106449,6.200649184771613,25.63,88.66,1
35.95060477957177,26.007271932147994,534.8454532202467,85.10303118650224,1.1722388191867306,5.986665694847546,22.8,89.58,1
35.47504935951891,26.08502961571135,393.15167822364293,85.19960512384871,3.1700592314226927,6.4149703842886545,23.17,89.22,1
34.47561681857515,25.27835630696568,628.4041179063313,83.0,4.645890767414198,6.281095795356214,22.34,91.79,1
33.58858578811262,26.1,413.3244795561553,89.0,3.052189519683494,5.803948312813593,22.5,91.46,1
34.00808970429255,26.168014950715424,334.4261519711092,89.59925246422875,1.33602990143085,5.541289544732756,22.43,89.66,1
31.71856752664716,24.861492379718626,1361.4489648371639,87.5540304811255,0.6493137165064746,5.752358382309512,22.5,91.46,1
36.53482821836952,23.801195601796756,216.93124141297923,84.90284012845265,0.8920223612070988,5.019431974309469,25.63,88.66,1
35.11567457776586,25.454213359480626,285.6505603137675,86.21685343792251,1.0090148074655558,5.710842671896126,25.63,88.66,1
35.58688956115051,21.682519414867347,159.13110438849492,78.0,0.8808740292566328,4.442622087769898,25.63,88.66,1
34.508580787498175,24.9,663.677110770654,86.36193595832725,2.0009352229200106,5.89906477707999,22.67,92.2,1
32.509865920504055,25.527232097122443,647.3803554964079,87.58214322302048,1.9992088293864796,6.672767902877559,22.83,91.08,1
37.01693863176944,25.150815895308323,482.43537894101866,85.97176894705093,1.8887075788203727,5.611292421179627,22.83,91.08,1
34.504127938470795,26.039258702558705,740.6242710249854,88.0,0.7260319846176985,5.752063969235397,23.26,90.67,1
34.229017148693636,26.11964259952496,421.9575947600946,86.0513402517814,1.49486597482186,5.78035740047504,24.88,89.36,1
33.41918438777108,26.03953393586919,458.7790271141135,84.20349548098108,2.0005825801635133,6.640116516032703,21.83,91.84,1
35.88942133224257,25.016345184579208,979.7019288925247,87.70192889252476,1.5865380738316828,6.886538073831683,24.88,91.93,1
33.75378447547557,25.853784475475575,411.6055160760919,86.23107762262212,0.7844611886889357,5.407568950951148,23.26,90.67,1
35.69482515209295,26.0,521.0582826356808,86.70116565271361,1.4298834347286384,5.75575767426385,23.61,89.84,1
32.915678407451345,24.954302273483997,721.3288750138732,89.51434091161332,1.6214147720966703,6.975717045580666,23.01,91.37,1
34.4,24.576487678785213,663.1567488080985,85.9216255959507,2.3850279580482643,5.168650238380283,23.48,91.19,1
34.324480351430864,24.796799748977957,652.4463879509418,78.22335869468537,2.6872319397547093,5.905311789141482,25.63,88.66,1
34.15786541612867,24.619802813710486,409.3504068024405,84.71067291935664,1.3375696366944025,3.4974710435496457,21.98,90.22,1
32.285688410418544,26.1,601.5241545277528,89.62862317916291,3.0514492716651676,5.851449271665167,22.5,91.46,1
33.43286525368989,25.331925260608816,760.1408839483354,87.57746316881936,1.8832465100500033,6.357746316881936,22.83,91.08,1
37.36695944484587,25.760035133381503,505.8685404470135,89.46713511175338,3.704210647730963,6.026643244412331,22.83,91.08,1
36.62242146990897,25.6,999.9176467278396,83.0501427819837,0.9,5.557521417297555,25.63,88.66,1
33.824036729108585,25.10702889270416,515.0340156728089,84.65532810906372,1.6621312436254876,6.472561703610533,23.01,91.37,1
36.109008323810066,25.607206659048053,437.88281573338634,85.01801664762013,3.380181687617857,5.709008323810065,23.17,89.22,1
36.02165714651964,23.434294738191443,501.09386465972653,78.28159397917952,1.765705261808555,5.077975942355541,24.88,91.93,1
34.50505879022678,25.675564669249454,481.1614711710314,89.1474706048866,2.4070921309002196,5.767276455602049,23.17,89.22,1
34.07885556237797,25.0,641.2651776276847,83.7634333128661,4.647313337426781,5.9157711124755945,22.34,91.79,1
31.586567224656406,24.730936211457344,1105.4938960348343,91.89687929514218,4.285617268744062,7.0103120704857815,21.46,91.98,1
33.27859576985441,24.839479201297173,471.0921880194576,87.46862984765059,2.3380068155592344,5.149445123500998,21.83,91.84,1
34.84945068910018,25.193736267227504,761.1835174959763,87.0,2.0812088016825134,6.881208801682513,23.01,91.37,1
35.455846920233235,26.004013916342434,563.5148509532997,85.0,1.9839443346302676,6.2,24.75,90.41,1
36.917962988956134,24.680404012047852,558.7204548644617,80.4591750250997,1.7,5.736119508533895,24.88,91.93,1
35.62297782685755,25.35196058108008,520.7781768749537,85.0600492736499,1.6819852179050299,5.50600492736499,22.5,91.46,1
34.64209349999257,24.65233217142942,1101.9442567142198,89.60750871427935,1.571027681242175,6.5784982571441315,24.88,91.93,1
33.47258959244959,24.13147398112397,430.7513868296862,83.41115611325617,1.037052037752058,4.291872852852881,22.34,91.79,1
35.309102575462425,26.03634613680636,651.6326887293355,88.22724356134393,1.4318269315968202,6.149967917478326,24.88,89.36,1
33.97312509902991,26.39901035889922,357.3281274757478,89.85572908414174,0.8442709158582592,6.0,22.7,90.66,1
34.8263717473884,24.686114227747563,507.35414329189325,81.93757012432017,3.762962963,5.036814126305798,22.34,91.79,1
33.3,25.783457586499495,333.4664769833621,86.21808045279874,3.769897248986878,4.115796894503533,23.26,90.67,1
32.04468593691434,24.98937187382868,1158.4480545440133,88.5531406308566,5.15531406308566,6.73828515771415,21.46,91.98,1
33.766967107840635,24.171951303933092,682.2534472550121,82.0,1.1796394705912414,4.499098676478103,22.64,91.64,1
33.52959969169769,24.39183987667908,571.9183987667908,86.91839876679077,1.4377598150186162,6.924480369962768,24.88,91.93,1
32.70282995811497,25.103301617800792,579.7641701570865,87.00471659685827,1.9989606018052022,5.903773277486616,22.83,91.08,1
39.08998592270617,25.415246593965268,384.475340603473,88.94917802011577,1.4050821979884234,6.405082197988424,22.7,90.36,1
33.6606055574296,23.6590916638556,818.9392782088074,86.80302778714798,1.4219680616461923,6.038637495783406,22.67,92.2,1
34.3793650730829,25.424175819826626,973.5152627423874,89.86202686685931,1.5691086526783575,6.827594626628138,22.83,91.08,1
35.629298019315335,23.7775788115892,431.12105942053984,81.29298019315338,1.9707019806846615,5.6931231690954585,22.67,92.2,1
31.23665157645799,24.954495378007305,998.3582531357854,86.63623844501826,1.2817430670109586,6.3,20.87,92.26,1
32.71697085076642,25.16196349790803,297.1820430683503,83.61963497908029,0.712678834030657,4.877503676429199,25.63,88.66,1
37.02222912022254,26.0365059656507,453.2460859446057,79.68252982825351,1.7,5.190075177007742,25.63,88.66,1
32.94172160829092,25.55605061667438,434.2962037494216,88.21974691662811,1.4340759250115684,5.721974691662811,24.88,89.36,1
35.0,26.025307654165086,681.9406103497914,91.69876938333965,1.5855537774971555,6.160246123332069,22.36,90.34,1
34.95382037730677,25.526910188653385,1051.1428618879045,85.36544905673308,1.8511628679426315,6.4,23.01,91.37,1
33.09771274553417,25.148093954611806,796.8170196427334,90.0,2.6450442819906965,6.3984751636894455,21.83,91.84,1
32.782531170721974,25.470632792680494,849.9405081097926,88.35316396340247,2.323418018298767,6.3059491890207395,20.87,92.26,1
34.538330084789465,26.122555338985965,485.8304851704384,85.38722330507018,1.161277669492982,6.34211262709825,24.35,88.56,1
33.805738944445764,26.081147788889155,613.3526647779972,87.81147788889153,1.4188522111108466,6.6245911555566135,24.88,89.36,1
33.33420080611272,25.522280053740847,784.7824042992678,85.0,1.844560107481696,6.455439892518304,22.64,91.64,1
35.72106848812635,25.980267122031588,343.8931511873648,84.0,1.504327621161428,6.6816027321895275,24.88,89.36,1
32.7360892229919,24.5,479.0301854708907,85.89348203831983,1.5786964076639678,6.121303592336032,23.61,89.84,1
32.73268913973286,25.150692434410686,984.4041946293851,88.49307565589315,1.9990612511395172,6.547922696767944,22.83,91.08,1
36.592901641762225,26.371606567048893,578.7912024840075,87.35699452745925,0.7215027362703718,5.328393432951108,25.63,88.66,1
34.59608243173637,24.9,617.8824729520911,85.5764945904182,1.0384329726945476,6.276865945389095,22.67,92.2,1
35.407713730097115,24.27116634255665,747.3269052249191,87.34618955016185,0.7019284325242784,6.475023207605206,24.29,91.73,1
35.06539836397701,26.761028476548844,420.0,84.91825204502874,2.6223394427772972,5.5773780675431,22.29,91.13,1
36.7,25.073888651675784,135.4848222474921,81.4925910111719,0.849832691075234,4.394777730335157,25.63,88.66,1
33.923259467354065,26.313955680412437,416.5504216953046,84.95348106529187,1.3906962130583749,6.144957830469542,22.7,90.36,1
33.406303496814736,25.013160089854512,354.81559191309395,85.85264035941805,2.377113725170711,5.470528071883609,23.48,91.19,1
33.015352883807644,24.806579807346132,1060.2679709819129,84.10966345576888,4.74825192053831,6.515352883807644,22.34,91.79,1
35.6125615295154,21.868596176211483,521.27603857017,75.74050008307123,1.1928923025802325,5.400826932662064,24.88,91.93,1
35.69558144917002,24.37765992745064,372.03110579486287,86.76104637707496,0.11792152171937831,5.082078478280621,25.63,88.66,1
36.12411493291196,24.67423098432764,619.888856263399,82.19384787462111,1.6451538031344721,5.103308165520806,23.48,91.19,1
34.428244759038186,26.66277540397038,442.41714514525336,84.00897983699143,2.3645713713686654,5.601795967398287,21.83,91.84,1
34.37803983894924,25.541041351542972,410.9537518907422,87.63583459382811,2.318499243703136,5.145084215679675,21.83,91.84,1
35.87655508278172,25.97655508278172,530.7416312086291,83.3827754139086,2.2555021274822566,6.385167375827419,22.83,91.08,1
34.7018301554881,25.157015596037734,283.4481455945037,86.99389948170632,1.0521351814027886,5.301830155488105,24.35,88.56,1
33.702935311962314,25.80883442064142,516.9410089132089,88.0,0.941179821735822,5.494129376075377,21.98,90.22,1
34.58347594405727,25.33782087412885,580.1652405594273,87.41737972028633,0.9204411538425153,5.933048111885466,24.75,90.41,1
33.73133465649398,25.455222442748994,342.5342363359358,82.22088977099598,0.9779110229004013,5.300599603051806,25.63,88.66,1
34.61264149964122,24.584481124730914,723.9886800287024,89.1264149964122,1.2844811247309147,6.86896224946183,24.88,91.93,1
35.743689267216226,25.38668522786486,664.296811885135,86.0,2.903744950810796,7.004438257378381,24.88,91.93,1
34.956097300379064,26.084146484791514,254.71950815587547,88.59756214829422,1.4243902699620938,5.79512215969675,22.7,90.36,1
32.01341422505531,25.806707112527654,480.7713179406801,86.96646443736174,3.0496966560426038,6.7631108810979095,21.98,90.22,1
32.1087403092709,24.625683580132563,697.4917018741501,90.25683580132564,3.0247613078704867,6.288525370198846,21.46,91.98,1
33.63864206487177,24.88385317496625,1042.1625714024296,89.0,4.306458730013498,6.8,22.34,91.79,1
32.347187115301715,25.521644817831216,764.4848627518148,87.66233613373413,1.5567103643375653,6.087878431204631,22.83,91.08,1
35.40335496243615,25.77196478126451,312.7907321255224,83.17571825011609,1.0569666705740743,4.579073212552242,22.7,90.36,1
34.37861762782064,25.56069118608968,532.8059244521972,88.40296222609862,1.8004937043497715,6.060197481739908,21.46,91.98,1
34.45427990400067,25.127139952000338,458.57200959993276,87.45720095999327,1.2542799040006722,6.481419856001009,25.72,89.26,1
35.89398804215501,24.468196412646503,930.3038086744801,88.78797608431002,1.5636071747069948,6.7787976084310015,20.87,92.26,1
34.895755864779055,24.482512411276595,443.73683442274955,87.78268276055647,2.6303903436661202,6.23039034366612,23.01,91.37,1
34.61315459474387,26.22082293775927,459.22194500691387,78.98628437067883,2.3,5.718079811895036,21.83,91.84,1
33.52620849756827,25.471723937803965,417.9654922254958,88.0,1.5,6.4772422798821525,22.7,90.66,1
34.74113767075517,24.96555176132069,779.404663910362,89.6555176132069,4.290078381019693,6.5638794033017245,22.34,91.79,1
33.003365124805114,25.400197948517945,377.9287385335388,87.99802051482052,1.1001979485179478,6.399208205928209,22.7,90.36,1
34.48900967101858,25.127747582245355,874.5783510704837,89.13873791122678,1.9526117023494554,6.183242746736067,21.46,91.98,1
34.382651005380914,21.960964762107057,620.0867449730954,82.3392785188332,2.085204698385726,5.725253354573777,24.88,91.93,1
34.90669181359478,24.646654093202606,817.978322627887,87.15551364400869,1.184448635599131,7.1533459067973935,24.88,91.93,1
34.82328196575021,24.22468415983235,913.4796612558256,85.84946087390259,1.09800288962601,7.289060114165964,24.88,91.93,1
35.25412042889361,26.61881935665959,359.3825268058505,83.13530107223401,1.786469892776598,6.118819356659588,25.63,88.66,1
35.00959306198592,24.35038766575274,385.5358535308138,90.34399229109546,1.031201541780907,6.562403083561814,22.7,90.36,1
35.61962259491358,24.356980759308623,230.48680316987702,84.39245189827156,1.7177355694814689,5.378490379654313,22.7,90.36,1
32.92850405769667,25.616396462103427,454.7340457749678,88.0,1.8076863450110583,7.013441415158628,23.61,89.84,1
34.16820552456684,25.7,475.72300557796893,88.0,2.307520442677375,6.087862983622108,23.48,91.19,1
34.74689404154474,22.79127220832913,509.0147841686006,81.91272208329129,1.0436389583543546,5.973816624987387,24.88,91.93,1
32.327826367031,25.71521704121125,773.5783119831576,88.0,1.4721736329689996,6.0860868164844995,22.83,91.08,1
35.8870916719477,25.220860555203487,493.1655777918605,87.20860555203487,1.316557779186053,5.741721110406973,22.64,91.64,1
35.152068217042384,26.165680620155666,395.7929302326894,84.97041860466992,0.4,5.391125581400974,22.68,89.07,1
40.555198177365234,25.935077098330265,441.53722446011045,82.52984580333947,2.9410462589981594,6.2,24.12,89.04,1
33.51275578627604,25.453530694353123,387.33939952394786,87.15489768548959,1.7845102314510415,5.870387454038544,22.7,90.36,1
34.38748016464313,25.554992065857252,906.6259917678435,86.61251983535686,3.3900158682854955,6.5,21.46,91.98,1
35.500376954057984,25.699472264318818,286.02563287594313,86.99773827565208,0.30030156324638974,4.200904689739169,25.63,88.66,1
36.31354895091735,26.595760489482288,239.1271853155313,86.0,0.9042395105177108,5.543225524541325,24.35,88.56,1
32.55861671602166,24.86068780081011,849.0551008883899,91.51035542394223,1.823446686408665,6.81379442799278,21.46,91.98,1
33.86396903585781,25.06492114084917,509.38887279116284,85.33174649168106,3.3033323674697685,6.368253508318937,23.48,91.19,1
32.51627435156763,25.234198338696363,1361.1297508044543,93.65801661303638,0.529953687046177,7.158961993564366,20.87,92.26,1
34.94860571623146,26.020120006810117,201.50300017025296,83.35757145289328,1.3357571452893278,5.4458171486943865,24.35,88.56,1
32.452764137980125,23.92764137980123,384.50736549073343,86.52764137980124,1.928319285124081,4.785933793741602,21.46,91.98,1
35.21204873870017,26.0,438.5943893385037,86.70682912900057,1.1,6.212048738700171,22.68,89.07,1
32.42627857015787,25.68418571343858,1468.2092856719291,91.28953571640355,1.1396535775702876,6.773721429842128,20.87,92.26,1
31.31450247555428,25.48870148533257,742.6779108800458,88.74199009778287,2.8112985146674303,6.242748762222859,22.29,91.13,1
32.519403232252536,24.952238707098985,341.86567757406095,86.0,4.3,6.35970161612627,22.34,91.79,1
35.46258902678588,24.56522831845229,546.2461946924618,85.55076106150763,1.8342130972221367,5.7101522123015265,23.48,91.19,1
34.991985625035916,25.6514439731758,275.0,87.3028879463516,1.2383031695992432,5.202887946351606,22.7,90.36,1
33.96147156004323,25.602164550393084,586.129873023585,86.51082275196542,1.180952513580979,5.151082275196542,22.29,91.13,1
32.86592647277765,25.0,962.1150979961224,88.21681372583772,2.3783186274162276,6.448230391913594,22.29,91.13,1
36.6858776258712,25.087719674670605,826.1535040666174,85.96929918667651,1.103070081332349,6.987719674670604,24.88,91.93,1
34.10747165578786,23.93224149673636,901.7195464926058,85.21494331157572,2.6355170065272837,6.421494331157572,20.87,92.26,1
33.77580287310017,25.663394529919458,638.9165011730046,89.21008351479314,2.470596261444523,5.8750468819442245,22.5,91.46,1
34.769222713993656,26.1,607.0945362092978,90.56407571331218,1.0188025237770728,6.53161766643951,22.36,90.34,1
34.63380995691329,26.271825035905593,460.57779798928686,88.94365007181118,1.671825035905592,7.094365007181118,24.15,89.55,1
35.0,25.527656721443805,496.2287127054143,82.59042909819524,0.7819141803609516,5.086699631263331,23.17,90.18,1
35.6413973027745,25.310191773430525,604.4712339854216,89.97452056642369,3.2452237353441027,5.915287660145784,23.17,89.22,1
36.10882109784656,25.165931575179453,646.8463863165844,86.21977191726485,4.5901140413675785,6.309885958632422,21.46,91.98,1
34.600312270447446,26.26158650314576,575.7139264155925,87.69206748427119,0.9387257673016858,6.215240490562717,22.68,89.07,1
35.64113392916742,25.92016198988106,373.6696556488556,87.0,0.34194387857271435,5.041133929167417,23.17,90.18,1
35.81078249177521,25.91078249177521,525.8086868831408,83.05391245887606,2.5514787870115496,6.483826262337184,22.83,91.08,1
35.61167004576853,25.43822937786053,482.9114688930266,87.85311866418402,1.3470824885578692,6.947082488557869,24.88,91.93,1
32.718796855989886,25.45183547905942,580.9310014915803,84.44493562821745,2.2403805393072025,4.9,22.29,91.13,1
36.439215265761185,25.528379750829536,478.3691131784866,87.95493665560619,1.0761265836098455,5.995493665560619,22.7,90.36,1
35.38189488916469,25.422736861145584,471.31367526157464,85.90947444582343,2.0635788331264853,5.004631750310272,22.29,91.13,1
31.052084170075954,25.091825185226867,948.8445969810713,90.95993525378773,1.132051796969817,7.259935253787729,20.87,92.26,1
34.6,25.294298245598146,458.2850877200927,85.94298245598146,0.7798245616259543,5.5885964911962915,23.01,91.37,1
32.115595767927296,25.476606348109062,860.6490952216359,88.15595767927292,2.6883031740545316,5.896101058018178,22.5,91.46,1
32.524325608747446,25.697439409605533,559.8577977821467,85.91037933619363,1.7038408855917018,6.559030553688514,21.83,91.84,1
34.26727181654543,25.693454363309087,776.3078502517568,85.42060848921219,1.7,6.035515212230305,22.5,91.46,1
33.42998170156784,25.156925892066486,662.3150045710245,86.56925892066485,1.1,6.570777676199458,20.87,92.26,1
32.92281438421187,25.590351798026486,1212.1929640394703,90.09648201973516,0.7482410098675842,5.986833817761652,20.87,92.26,1
32.94414984732133,25.11396253816967,1746.9224044832376,92.79056192745499,1.1930187309151663,7.193018730915166,20.87,92.26,1
38.518605233353256,25.767949281212847,391.9678614120089,85.83974640606422,2.4435942497027665,6.2237210466706525,22.68,89.07,1
35.285439120559495,26.113597801398733,420.5728043972025,90.14560879440506,2.3582435177620242,5.514560879440506,22.43,89.66,1
33.63389429036022,24.933894290360215,422.88982381726703,84.33052854819893,2.3086680981407754,5.778806198993727,23.48,91.19,1
36.014133984705325,25.06609987786775,483.12964671839944,87.0,1.2090328855150891,6.032199755735503,24.75,90.41,1
33.43846409689866,24.22999667403174,1049.9845744496213,85.315392290696,5.094617687208797,6.2807679515506685,22.34,91.79,1
33.100665935770216,25.00006659357702,765.9990010963447,87.99966703211489,1.8000998903655325,6.600099890365532,23.01,91.37,1
33.2771508738416,23.8114245630792,442.0564213542556,79.5712281539599,1.0685473784751864,3.8713684461879665,21.46,91.98,1
36.12480480823212,25.774882884939274,417.38144132834,84.37519519176787,4.323867887746303,5.762480480823212,22.34,91.79,1
36.066675518258,26.48400106219096,367.7065533662976,84.0,4.534677642639919,4.91599893780904,24.35,88.56,1
33.50682317864971,25.553411589324856,582.676448665607,91.46588410675145,0.786647102668786,6.63294205337572,22.7,90.66,1
35.57682036095441,26.1,614.4562887635236,90.53640721908809,1.3463592780911908,5.514562887635237,22.43,89.66,1
33.81840565667059,20.888083252585588,772.7472452533647,84.0,1.4,6.685920282833529,24.88,91.93,1
34.74373951669874,26.32851628020633,339.44511593810125,87.57032560412658,0.6859348791746838,6.314065120825316,23.26,90.67,1
33.30615088946068,25.32653772236517,1012.9350071464603,88.86731138817416,2.1459574730084303,6.4469245552696615,21.46,91.98,1
34.25240828561814,24.502695284608535,455.8824557089973,81.0,1.4192662849450686,4.728899427417602,24.75,90.41,1
33.2913360297635,24.198542510802056,365.3182186750127,88.02000172314251,4.356518218915166,5.5536032405192755,22.7,90.66,1
35.034852123311474,25.630295753377045,492.1958417734422,83.9544363006557,1.7257393834426167,5.634852123311476,22.67,92.2,1
34.0,22.865588543141698,729.4923646393845,85.91254860914441,1.0087451390855595,5.9043725695427804,22.67,92.2,1
33.88130737385488,26.27967315653628,378.7626147477098,88.32196106078233,2.3068233635306057,6.17967315653628,22.7,90.36,1
35.83003300081675,25.4759075977131,331.2178219460945,84.679867996733,0.66600660016335,5.4679867996733,25.63,88.66,1
33.99355394038219,24.3,630.7735271541368,90.0,0.5279329250104938,6.123635551931956,24.88,91.93,1
33.91084070744074,25.719276644772304,363.7710657908921,84.04819161193076,1.3096383223861516,5.328914967158454,22.8,89.58,1
36.1107421139002,25.005820409651733,282.05820409651733,73.16562523551934,2.5,4.910117255211813,23.78,90.39,1
35.076103391662365,25.9,419.80365755018084,86.6159310722251,0.9695586433350556,6.10071039389262,24.15,89.55,1
33.85632605894463,26.045407573680794,650.5979332419548,86.21836970527683,1.478163029472317,6.2,22.83,91.08,1
33.16895375262381,25.462092494752394,631.2555724107907,86.33790750524761,2.1479416226385766,6.48310462473762,24.75,90.41,1
33.84527196495195,24.4493875981294,253.50833012847525,82.9588436682255,1.2644047161210752,5.497329781540675,24.35,88.56,1
34.417986129426595,26.25588973748424,257.269791941399,86.73875866910838,1.608138003662565,5.525269072038428,22.7,90.36,1
36.139510101082216,27.1177400319207,319.1047022876502,77.27419989359767,2.3177400319207,5.7822599680793,23.78,90.39,1
32.807211906950045,24.95600992245837,954.920694572086,88.46394046524978,1.9463940465249778,6.902403968983348,23.01,91.37,1
34.17827670027463,25.833707525205973,892.5655340054926,89.7228458753433,1.577154124656711,6.6,22.83,91.08,1
36.1518715947597,24.639299372818854,469.8766783167283,82.21161200748614,3.2607006271811456,6.593953942643253,22.36,90.34,1
35.01708894289386,26.372362980964617,489.4292908057916,88.13818509517691,2.7552740380707648,6.6138185095176905,22.7,90.36,1
35.84084819104963,25.940848191049632,528.0636143287225,83.20424095524817,2.4161831402766545,6.438727713425552,22.83,91.08,1
34.71208874927101,25.171977812682247,657.4340094242067,86.12088749271012,1.0961553112242712,6.540110936588765,24.88,91.93,1
34.63128100308674,25.755449373070782,887.6680771218738,88.42179749228313,3.1530784953698836,5.528910125385843,22.64,91.64,1
33.65322192445312,25.726610962226562,662.9692679622068,89.63305481113281,1.1733890377734386,6.205041778330079,22.7,90.66,1
32.80155017117061,24.60025836186177,383.69680888387296,88.32902730230386,2.190740741,6.532127644645081,21.46,91.98,1
32.9996736632181,24.154159783803205,598.7471496039888,81.36215301462771,3.2833514631848204,5.999673663218096,21.46,91.98,1
35.38905024180444,23.7640720341521,339.21986685781746,86.640720341521,4.287510896173829,4.896921308738774,22.7,90.66,1
33.41039377625889,26.023305803598827,403.1433153884782,85.68818671223322,2.6168497899288594,5.954487132375504,22.29,91.13,1
34.47978414527815,26.4,385.64622254236764,88.10107927360926,2.1101079273609256,5.625269818402313,22.43,89.66,1
32.42556256463012,25.34246468234306,587.904238118833,89.0,1.7,6.285845105885647,22.7,90.36,1
34.93459336551461,24.839879515708034,502.8474397087957,84.85045181609487,2.560120484291967,5.590030121072991,22.67,92.2,1
33.733111749787675,25.4,383.99335249363014,83.91125883347489,5.03788118343242,6.182251766694978,22.34,91.79,1
33.0222959292636,25.10891837170544,870.2993366366276,89.0,2.39108162829456,6.45222959292636,21.46,91.98,1
33.4,26.132594997077366,460.3037998830946,90.0,1.5413737010135193,6.621360829923593,22.8,89.58,1
34.633765603535586,25.366352288337755,466.33058252295535,87.33294036042219,1.2665880720844382,5.733294036042219,25.72,89.26,1
36.7041002212717,24.67261960171093,516.2328017701736,83.76719822982636,1.1849202655260447,5.376719822982637,22.7,90.66,1
